Order ID,Sale date,Brand,Category,Sub- Category,Product Name,Sale price,Quantity,GST,Growth %,City,Region,State
ORD100198,14-10-2024,Old Monk,Brandy,Regular Brandy,McDowell No.1 Brandy,1380.78,9,1653.38,16.41,Madurai,South,Tamil Nadu
ORD100199,04-04-2022,Old Monk,Rum,White Rum,Bacardi Carta Blanca,381.27,6,352.15,21.5,Mysuru,South,Karnataka
ORD100200,10-04-2021,McDowell No.1,Whisky,Scotch,Glenfiddich 12,1568.19,8,1152.49,23.6,Siliguri,East,West Bengal
ORD100201,24-09-2023,Old Monk,Rum,Dark Rum,McDowell’s Celebration,636.99,8,661.17,-8.28,Amritsar,North,Punjab
ORD100202,11-06-2020,Antiquity Blue,Vodka,Flavored Vodka,Magic Moments Orange,2497.25,8,2687.44,-4.6,Mangalore,South,Karnataka
ORD100203,11-12-2024,Kingfisher,Brandy,Cognac,Martell VS,2206.77,2,704.04,19.68,Chennai,South,Tamil Nadu
ORD100204,14-04-2024,Old Monk,Rum,White Rum,Havana Club Anejo 3,2099.68,5,895.39,-13.77,Bengaluru,South,Karnataka
ORD100205,20-01-2023,Old Monk,Whisky,Single Malt,Glenlivet 18,1173.15,6,1141.87,4.3,Delhi,North,Delhi
ORD100206,06-08-2021,Kingfisher,Brandy,Cognac,Hennessy VS,416.37,6,168.78,20.07,Nagpur,West,Maharashtra
ORD100207,22-11-2022,Budweiser,Whisky,Single Malt,Paul John Brilliance,125.17,2,30.67,-5.64,Coimbatore,South,Tamil Nadu
ORD100208,25-03-2022,Antiquity Blue,Whisky,Scotch,Chivas Regal 12,766.49,4,199.16,15.37,Mumbai,West,Maharashtra
ORD100209,13-08-2024,Bira 91,Vodka,Flavored Vodka,Smirnoff Green Apple,1584.13,2,301.89,9.9,Kolkata,East,West Bengal
ORD100210,30-03-2024,McDowell No.1,Vodka,Classic Vodka,Absolut Blue,1561.59,9,2264.19,7.82,Delhi,North,Delhi
ORD100211,15-08-2021,Royal Stag,Beer,Mild Beer,Bira 91 Blonde,1029.98,8,771.62,13.81,Kolkata,East,West Bengal
ORD100212,11-10-2022,Old Monk,Beer,Strong Beer,Knock Out,555.07,2,69.35,23.12,Chennai,South,Tamil Nadu
ORD100213,10-08-2021,Royal Stag,Vodka,Flavored Vodka,Absolut Raspberry,2351.17,11,3820.53,6.22,Delhi,North,Delhi
ORD100214,28-08-2020,Royal Stag,Whisky,Scotch,Chivas Regal 12,784.26,7,514.68,1.54,Kolkata,East,West Bengal
ORD100215,02-02-2023,McDowell No.1,Brandy,Regular Brandy,Mansion House,1859.65,10,1981.4,15.92,Coimbatore,South,Tamil Nadu
ORD100216,29-12-2022,Royal Stag,Vodka,Classic Vodka,Absolut Blue,291.12,7,240.44,0.59,Mysuru,South,Karnataka
ORD100217,21-08-2024,Blenders Pride,Brandy,Regular Brandy,Old Admiral,907.98,7,963.92,-1.78,Nagpur,West,Maharashtra
ORD100218,01-06-2021,Bira 91,Whisky,Scotch,Chivas Regal 12,498.95,2,109.36,-6.26,Mangalore,South,Karnataka
ORD100219,10-09-2022,Blenders Pride,Brandy,Cognac,Martell VS,1565.31,10,797.38,23.76,Coimbatore,South,Tamil Nadu
ORD100220,01-04-2025,Royal Stag,Vodka,Flavored Vodka,Smirnoff Green Apple,1913.99,11,2160.48,21.43,Chennai,South,Tamil Nadu
ORD100221,07-06-2024,Antiquity Blue,Brandy,Regular Brandy,Mansion House,1704.39,11,1080.62,-8.3,Siliguri,East,West Bengal
ORD100222,15-03-2022,Bira 91,Brandy,Regular Brandy,Mansion House,2441.07,3,969.13,0.19,Delhi,North,Delhi
ORD100223,29-07-2024,Budweiser,Rum,White Rum,Havana Club Anejo 3,1648.21,2,520.12,1.71,Jalandhar,North,Punjab
ORD100224,05-11-2022,Budweiser,Beer,Strong Beer,Kingfisher Strong,631.72,5,282.5,6.88,Nagpur,West,Maharashtra
ORD100225,28-07-2023,Old Monk,Beer,Strong Beer,Kingfisher Strong,1982.27,8,1448.89,12.47,Mumbai,West,Maharashtra
ORD100226,12-11-2020,Kingfisher,Vodka,Classic Vodka,Magic Moments,870.26,7,1086.81,-14.39,Bengaluru,South,Karnataka
ORD100227,15-03-2023,Kingfisher,Whisky,Single Malt,Paul John Brilliance,904.81,12,1945.85,15.35,Chennai,South,Tamil Nadu
ORD100228,31-08-2021,Kingfisher,Whisky,Single Malt,Amrut Fusion,967.08,7,640.39,5.72,Siliguri,East,West Bengal
ORD100229,27-02-2022,Royal Stag,Whisky,Single Malt,Paul John Brilliance,1311.05,9,1754.45,-8,Kolkata,East,West Bengal
ORD100230,13-04-2022,Budweiser,Brandy,Cognac,Martell VS,499.23,1,29.28,10.86,Coimbatore,South,Tamil Nadu
ORD100231,24-10-2020,Royal Stag,Rum,White Rum,Havana Club Anejo 3,118.57,5,67.72,-9.58,Siliguri,East,West Bengal
ORD100232,21-11-2021,Bira 91,Brandy,Cognac,Hennessy VS,697.19,11,640.23,-12.59,Mysuru,South,Karnataka
ORD100233,06-07-2024,Bira 91,Vodka,Flavored Vodka,Absolut Raspberry,2127.32,7,747.38,19.86,Mysuru,South,Karnataka
ORD100234,13-09-2023,Antiquity Blue,Brandy,Regular Brandy,McDowell No.1 Brandy,965.98,4,607.68,19.86,Kolkata,East,West Bengal
ORD100235,29-11-2022,Royal Stag,Beer,Strong Beer,Kingfisher Strong,213.43,6,70.6,-12.95,Howrah,East,West Bengal
ORD100236,20-09-2021,Old Monk,Brandy,Cognac,Remy Martin VSOP,114.96,11,83.62,5.81,Delhi,North,Delhi
ORD100237,20-07-2020,Kingfisher,Whisky,Single Malt,Glenlivet 18,1527.74,4,471.49,-10.38,Amritsar,North,Punjab
ORD100238,10-01-2025,Bira 91,Beer,Strong Beer,Thunderbolt,1854.11,1,260.42,-6.34,Coimbatore,South,Tamil Nadu
ORD100239,14-09-2023,Bira 91,Vodka,Classic Vodka,Magic Moments,1801.7,8,2153,7.89,Kolkata,East,West Bengal
ORD100240,28-03-2023,Bira 91,Rum,White Rum,Malibu,1047.75,12,1741.78,18.44,Amritsar,North,Punjab
ORD100241,17-12-2023,Blenders Pride,Beer,Mild Beer,Kingfisher Premium,502.5,10,382.9,1.23,Nagpur,West,Maharashtra
ORD100242,23-05-2024,Antiquity Blue,Beer,Mild Beer,Kingfisher Premium,1858.49,12,3698.54,-7.37,Mangalore,South,Karnataka
ORD100243,01-05-2023,Royal Stag,Beer,Mild Beer,Budweiser,2143.05,7,1687.73,-6.62,Howrah,East,West Bengal
ORD100244,11-09-2023,Royal Stag,Brandy,Cognac,Hennessy VS,1336.82,12,1541.86,4.25,Coimbatore,South,Tamil Nadu
ORD100245,10-09-2023,Antiquity Blue,Whisky,Scotch,Glenfiddich 12,1858.77,7,1001.19,16.52,Howrah,East,West Bengal
ORD100246,23-12-2020,Bira 91,Whisky,Blended,Royal Challenge,1625.03,4,424.87,21.69,Amritsar,North,Punjab
ORD100247,08-11-2024,McDowell No.1,Beer,Strong Beer,Thunderbolt,1943.82,2,261.46,9.2,Mangalore,South,Karnataka
ORD100248,10-10-2022,Bira 91,Brandy,Regular Brandy,Mansion House,409.53,8,201.1,-3.27,Jalandhar,North,Punjab
ORD100249,08-10-2022,Royal Stag,Whisky,Scotch,Chivas Regal 12,1549.25,3,394.74,21.94,Kolkata,East,West Bengal
ORD100250,10-01-2022,Royal Stag,Vodka,Classic Vodka,Absolut Blue,167.51,8,105.96,7.66,Mangalore,South,Karnataka
ORD100251,10-01-2025,Budweiser,Vodka,Flavored Vodka,Magic Moments Orange,1922.66,11,3710.03,-14.41,Coimbatore,South,Tamil Nadu
ORD100252,19-09-2023,Old Monk,Brandy,Cognac,Martell VS,257.05,5,66.24,7.6,Kolkata,East,West Bengal
ORD100253,12-03-2021,Kingfisher,Rum,White Rum,Malibu,1194.73,5,546.9,22.7,Delhi,North,Delhi
ORD100254,24-06-2021,Budweiser,Beer,Mild Beer,Kingfisher Premium,1210.45,12,1769.67,1.95,Ludhiana,North,Punjab
ORD100255,12-02-2023,McDowell No.1,Whisky,Blended,Imperial Blue,1739.55,9,1935.4,22.76,Madurai,South,Tamil Nadu
ORD100256,21-04-2025,Budweiser,Beer,Mild Beer,Kingfisher Premium,698.47,10,977.98,-7.04,Jalandhar,North,Punjab
ORD100257,29-10-2020,Antiquity Blue,Beer,Strong Beer,Kingfisher Strong,1109.21,2,180.36,1.8,Delhi,North,Delhi
ORD100258,14-12-2022,McDowell No.1,Whisky,Blended,Imperial Blue,1941.36,4,946.59,-4.57,Chennai,South,Tamil Nadu
ORD100259,04-04-2024,McDowell No.1,Beer,Mild Beer,Bira 91 Blonde,350.85,4,137.87,-2.92,Delhi,North,Delhi
ORD100260,04-10-2021,Antiquity Blue,Vodka,Classic Vodka,Magic Moments,1458.45,1,78.42,23.07,Chennai,South,Tamil Nadu
ORD100261,11-04-2025,Royal Stag,Rum,Dark Rum,Captain Morgan,1285.05,8,1068.9,-14.56,Mysuru,South,Karnataka
ORD100262,15-07-2021,Royal Stag,Beer,Mild Beer,Kingfisher Premium,2123.8,5,1545.96,20.16,Delhi,North,Delhi
ORD100263,15-02-2024,Kingfisher,Rum,White Rum,Bacardi Carta Blanca,154.38,8,106.38,22.2,Jalandhar,North,Punjab
ORD100264,20-06-2024,McDowell No.1,Beer,Mild Beer,Bira 91 Blonde,2461.64,12,2743.32,5.05,Delhi,North,Delhi
ORD100265,04-11-2022,Old Monk,Brandy,Regular Brandy,McDowell No.1 Brandy,444.6,9,462.27,17.23,Ludhiana,North,Punjab
ORD100266,06-08-2021,Royal Stag,Vodka,Classic Vodka,Smirnoff No.21,1489.83,12,1155.05,1.57,Mumbai,West,Maharashtra
ORD100267,24-02-2022,Old Monk,Whisky,Scotch,Glenfiddich 12,2498.98,3,551.32,12.71,Coimbatore,South,Tamil Nadu
ORD100268,22-03-2022,Royal Stag,Brandy,Cognac,Remy Martin VSOP,1939.7,10,1194.32,12.81,Ludhiana,North,Punjab
ORD100269,11-01-2022,Old Monk,Whisky,Scotch,Ballantine’s Finest,1668.64,2,534.69,2.95,Howrah,East,West Bengal
ORD100270,11-06-2020,Bira 91,Rum,White Rum,Bacardi Carta Blanca,1478.27,1,108.54,-0.61,Howrah,East,West Bengal
ORD100271,13-06-2023,Kingfisher,Vodka,Classic Vodka,Magic Moments,1017.65,11,1902.04,8.22,Ludhiana,North,Punjab
ORD100272,06-04-2025,Budweiser,Whisky,Blended,Blenders Pride Reserve,709.59,1,40.08,7.66,Chennai,South,Tamil Nadu
ORD100273,26-03-2021,Old Monk,Brandy,Regular Brandy,Old Admiral,720.3,5,219.91,4.23,Jalandhar,North,Punjab
ORD100274,15-08-2021,Budweiser,Rum,White Rum,Bacardi Carta Blanca,1581.54,7,1528.39,11.49,Chennai,South,Tamil Nadu
ORD100275,27-07-2023,Royal Stag,Vodka,Classic Vodka,Magic Moments,2070.83,11,1576.6,-10.63,Bengaluru,South,Karnataka
ORD100276,31-12-2023,Bira 91,Beer,Mild Beer,Bira 91 Blonde,1019.29,3,283.7,10.25,Kolkata,East,West Bengal
ORD100277,18-10-2021,Royal Stag,Brandy,Regular Brandy,Old Admiral,1502.88,2,328.3,17.46,Mumbai,West,Maharashtra
ORD100278,05-11-2020,Bira 91,Rum,Dark Rum,Old Monk Gold Reserve,1977.98,11,2823.45,16.45,Chennai,South,Tamil Nadu
ORD100279,08-03-2021,Antiquity Blue,Beer,Strong Beer,Knock Out,1740.49,10,3068.56,1.82,Siliguri,East,West Bengal
ORD100280,23-05-2023,Blenders Pride,Beer,Strong Beer,Knock Out,439.56,4,115.59,-6.3,Mysuru,South,Karnataka
ORD100281,25-05-2024,Budweiser,Rum,White Rum,Bacardi Carta Blanca,2274.77,12,4647.75,-1.04,Mumbai,West,Maharashtra
ORD100282,23-11-2021,Old Monk,Vodka,Flavored Vodka,Absolut Raspberry,1869.21,8,1850.89,-7.98,Jalandhar,North,Punjab
ORD100283,24-10-2020,Blenders Pride,Vodka,Flavored Vodka,Smirnoff Green Apple,2458.04,4,542.91,22.89,Bengaluru,South,Karnataka
ORD100284,13-05-2021,Bira 91,Beer,Strong Beer,Kingfisher Strong,709.81,9,481.28,1.7,Ludhiana,North,Punjab
ORD100285,01-10-2024,Kingfisher,Whisky,Single Malt,Paul John Brilliance,2496.31,7,1306.52,15.76,Ludhiana,North,Punjab
ORD100286,31-03-2023,McDowell No.1,Rum,Dark Rum,McDowell’s Celebration,680.51,5,368.9,18.78,Chennai,South,Tamil Nadu
ORD100287,21-01-2024,Bira 91,Rum,White Rum,Bacardi Carta Blanca,779.89,11,1303.61,23.74,Mumbai,West,Maharashtra
ORD100288,18-08-2021,Blenders Pride,Brandy,Cognac,Hennessy VS,2478.65,10,2989.43,7.19,Pune,West,Maharashtra
ORD100289,21-10-2023,Budweiser,Whisky,Scotch,Ballantine’s Finest,1908.63,8,1963.92,6.61,Delhi,North,Delhi
ORD100290,14-06-2022,Kingfisher,Rum,White Rum,Malibu,2361.18,5,1033.96,-14.16,Mumbai,West,Maharashtra
ORD100291,27-08-2020,Antiquity Blue,Beer,Mild Beer,Bira 91 Blonde,2126.29,10,1454.95,12.08,Delhi,North,Delhi
ORD100292,18-05-2021,Antiquity Blue,Brandy,Cognac,Hennessy VS,1378.9,4,636.44,24.55,Mumbai,West,Maharashtra
ORD100293,01-06-2022,Bira 91,Whisky,Blended,Blenders Pride Reserve,2474.13,4,827.06,5.29,Mysuru,South,Karnataka
ORD100294,28-09-2023,Budweiser,Brandy,Regular Brandy,Mansion House,1966.9,10,1563.7,20.62,Howrah,East,West Bengal
ORD100295,10-07-2024,Old Monk,Rum,White Rum,Malibu,920.5,8,508.44,17.74,Ludhiana,North,Punjab
ORD100296,10-12-2022,Blenders Pride,Beer,Strong Beer,Knock Out,1533.12,11,1648.31,24.21,Delhi,North,Delhi
ORD100297,31-10-2021,Old Monk,Brandy,Regular Brandy,Mansion House,1319.85,2,180.52,2.35,Bengaluru,South,Karnataka
ORD100298,24-07-2023,Budweiser,Brandy,Cognac,Martell VS,1455.48,5,529.66,2.77,Kolkata,East,West Bengal
ORD100299,16-02-2021,McDowell No.1,Beer,Strong Beer,Thunderbolt,2000.82,6,1620.26,20.78,Ludhiana,North,Punjab
ORD100300,23-04-2024,Old Monk,Beer,Mild Beer,Kingfisher Premium,1244.68,3,189.27,0.35,Mangalore,South,Karnataka
ORD100301,14-08-2023,Royal Stag,Brandy,Cognac,Hennessy VS,1032.96,2,187.5,-4.7,Ludhiana,North,Punjab
ORD100302,16-09-2022,Kingfisher,Whisky,Scotch,Ballantine’s Finest,1958.08,12,3272.05,9.21,Jalandhar,North,Punjab
ORD100303,25-02-2024,Antiquity Blue,Whisky,Scotch,Glenfiddich 12,2316.36,5,1196.64,-11.86,Delhi,North,Delhi
ORD100304,29-06-2023,Antiquity Blue,Rum,White Rum,Havana Club Anejo 3,192.72,11,346.95,15.58,Howrah,East,West Bengal
ORD100305,19-06-2020,Budweiser,Vodka,Flavored Vodka,Smirnoff Green Apple,2131.6,11,1926.49,-5.37,Jalandhar,North,Punjab
ORD100306,21-05-2021,Budweiser,Rum,Dark Rum,Captain Morgan,233.1,2,53.82,9.64,Mumbai,West,Maharashtra
ORD100307,11-05-2021,Antiquity Blue,Brandy,Cognac,Martell VS,2013.4,7,1162.75,22.73,Siliguri,East,West Bengal
ORD100308,25-01-2021,Budweiser,Brandy,Cognac,Remy Martin VSOP,167.3,12,266.86,1.56,Delhi,North,Delhi
ORD100309,28-05-2021,Bira 91,Brandy,Cognac,Remy Martin VSOP,210.25,10,272.3,-0.41,Delhi,North,Delhi
ORD100310,11-07-2024,Kingfisher,Brandy,Regular Brandy,Mansion House,387.52,6,153.84,20.28,Kolkata,East,West Bengal
ORD100311,13-09-2024,McDowell No.1,Whisky,Single Malt,Amrut Fusion,861.12,11,586.05,3.44,Jalandhar,North,Punjab
ORD100312,12-04-2022,Kingfisher,Brandy,Cognac,Hennessy VS,329.58,10,286.14,1.99,Bengaluru,South,Karnataka
ORD100313,24-07-2020,McDowell No.1,Vodka,Classic Vodka,Smirnoff No.21,2136.62,12,4236.67,-8.76,Mangalore,South,Karnataka
ORD100314,11-05-2025,McDowell No.1,Rum,White Rum,Malibu,1404.45,12,2868.1,19.12,Mysuru,South,Karnataka
ORD100315,29-03-2025,Blenders Pride,Rum,White Rum,Havana Club Anejo 3,980.35,10,1560.39,16.45,Jalandhar,North,Punjab
ORD100316,28-03-2025,Antiquity Blue,Beer,Mild Beer,Budweiser,1399.66,12,1527.35,-2.88,Delhi,North,Delhi
ORD100317,11-06-2024,Royal Stag,Brandy,Cognac,Hennessy VS,620.87,1,76.88,-12.25,Coimbatore,South,Tamil Nadu
ORD100318,11-09-2022,McDowell No.1,Rum,Dark Rum,Old Monk Gold Reserve,1534.3,1,178.09,4.87,Pune,West,Maharashtra
ORD100319,03-03-2021,Kingfisher,Vodka,Flavored Vodka,Absolut Raspberry,2367.82,8,2564.06,24.13,Jalandhar,North,Punjab
ORD100320,27-11-2021,Budweiser,Brandy,Cognac,Hennessy VS,904.32,1,144.9,-3.67,Pune,West,Maharashtra
ORD100321,19-08-2023,Budweiser,Brandy,Regular Brandy,Old Admiral,876.7,5,674.84,11.72,Delhi,North,Delhi
ORD100322,26-06-2024,Blenders Pride,Whisky,Scotch,Glenfiddich 12,1311.55,11,2298.89,21.48,Amritsar,North,Punjab
ORD100323,21-01-2024,Blenders Pride,Rum,White Rum,Bacardi Carta Blanca,1982.49,7,1452.95,-10.13,Pune,West,Maharashtra
ORD100324,26-11-2022,Antiquity Blue,Whisky,Scotch,Glenfiddich 12,390.73,4,218.79,-11.77,Howrah,East,West Bengal
ORD100325,24-03-2025,Antiquity Blue,Brandy,Cognac,Hennessy VS,1754.36,3,633.06,-4.96,Howrah,East,West Bengal
ORD100326,07-06-2021,Budweiser,Brandy,Regular Brandy,Old Admiral,1851.93,3,677.5,-12.24,Coimbatore,South,Tamil Nadu
ORD100327,18-03-2021,Blenders Pride,Brandy,Regular Brandy,Mansion House,2184.02,5,690.47,14.73,Ludhiana,North,Punjab
ORD100328,18-02-2023,Kingfisher,Vodka,Flavored Vodka,Absolut Raspberry,1188.12,8,1391.07,8.95,Nagpur,West,Maharashtra
ORD100329,27-11-2020,McDowell No.1,Brandy,Cognac,Hennessy VS,1600.43,12,2001.1,15.73,Mysuru,South,Karnataka
ORD100330,08-12-2024,McDowell No.1,Brandy,Regular Brandy,McDowell No.1 Brandy,2248.33,5,1778.17,-10.17,Mangalore,South,Karnataka
ORD100331,09-12-2021,Blenders Pride,Vodka,Classic Vodka,Absolut Blue,666.49,3,279.33,5.49,Chennai,South,Tamil Nadu
ORD100332,25-10-2023,Royal Stag,Vodka,Flavored Vodka,Absolut Raspberry,881.08,10,1235.06,1.18,Chennai,South,Tamil Nadu
ORD100333,14-07-2020,Bira 91,Brandy,Regular Brandy,Mansion House,1830.21,6,1245.96,16.43,Delhi,North,Delhi
ORD100334,19-09-2023,Royal Stag,Brandy,Regular Brandy,Mansion House,1494.87,5,726.04,-3.83,Siliguri,East,West Bengal
ORD100335,04-02-2025,Royal Stag,Brandy,Regular Brandy,Old Admiral,1773.77,2,606.7,-10.92,Delhi,North,Delhi
ORD100336,05-12-2024,Antiquity Blue,Rum,Dark Rum,Captain Morgan,1481.86,5,1231.18,-6.76,Delhi,North,Delhi
ORD100337,15-11-2024,Budweiser,Whisky,Blended,Blenders Pride Reserve,152.06,3,55.13,-9.8,Nagpur,West,Maharashtra
ORD100338,09-07-2024,Old Monk,Whisky,Blended,Royal Challenge,2241.06,7,2561.99,14.68,Jalandhar,North,Punjab
ORD100339,28-11-2020,Budweiser,Whisky,Blended,Royal Challenge,1056.88,4,679.07,-3.15,Ludhiana,North,Punjab
ORD100340,12-10-2024,Budweiser,Beer,Strong Beer,Kingfisher Strong,1268.03,6,1065.02,-9.05,Bengaluru,South,Karnataka
ORD100341,04-05-2025,Old Monk,Vodka,Flavored Vodka,Smirnoff Green Apple,510.68,1,38.35,0.31,Jalandhar,North,Punjab
ORD100342,13-12-2024,McDowell No.1,Vodka,Classic Vodka,Absolut Blue,942.94,12,922,-2.6,Coimbatore,South,Tamil Nadu
ORD100343,03-06-2021,Royal Stag,Rum,White Rum,Havana Club Anejo 3,1516.11,8,1725.2,17.53,Siliguri,East,West Bengal
ORD100344,17-02-2022,Budweiser,Rum,Dark Rum,Captain Morgan,956.32,2,156.08,10.75,Delhi,North,Delhi
ORD100345,13-05-2021,Old Monk,Beer,Strong Beer,Kingfisher Strong,1367.18,9,765.39,13.73,Mangalore,South,Karnataka
ORD100346,26-11-2021,Old Monk,Vodka,Classic Vodka,Smirnoff No.21,1371.05,4,724.08,5.57,Siliguri,East,West Bengal
ORD100347,24-11-2021,McDowell No.1,Vodka,Flavored Vodka,Absolut Raspberry,748.68,4,394.44,14.03,Mangalore,South,Karnataka
ORD100348,30-05-2020,Royal Stag,Brandy,Cognac,Remy Martin VSOP,2083.82,6,926.71,-13.24,Amritsar,North,Punjab
ORD100349,31-01-2025,Budweiser,Brandy,Cognac,Remy Martin VSOP,1147.19,10,1751.03,12.81,Mumbai,West,Maharashtra
ORD100350,03-03-2024,Kingfisher,Brandy,Cognac,Hennessy VS,1356.73,12,2574.62,-5.93,Jalandhar,North,Punjab
ORD100351,15-01-2023,Antiquity Blue,Vodka,Flavored Vodka,Smirnoff Green Apple,1430.83,7,816.85,-10.85,Kolkata,East,West Bengal
ORD100352,31-05-2021,Blenders Pride,Whisky,Scotch,Glenfiddich 12,1783.15,9,2307.36,0.45,Ludhiana,North,Punjab
ORD100353,12-09-2020,McDowell No.1,Brandy,Cognac,Martell VS,477.49,7,360.08,15.25,Amritsar,North,Punjab
ORD100354,18-06-2021,Budweiser,Vodka,Classic Vodka,Magic Moments,1988.82,2,374.4,10.81,Mangalore,South,Karnataka
ORD100355,04-04-2025,Royal Stag,Beer,Strong Beer,Kingfisher Strong,1009.24,2,103.56,1.29,Delhi,North,Delhi
ORD100356,13-02-2022,Kingfisher,Beer,Mild Beer,Budweiser,1605.88,4,675.65,10.4,Ludhiana,North,Punjab
ORD100357,26-09-2021,Budweiser,Vodka,Flavored Vodka,Smirnoff Green Apple,616.6,11,726.1,-12.35,Chennai,South,Tamil Nadu
ORD100358,10-02-2021,Antiquity Blue,Whisky,Scotch,Chivas Regal 12,948.2,10,1128.23,1.55,Amritsar,North,Punjab
ORD100359,24-02-2025,Antiquity Blue,Beer,Mild Beer,Budweiser,1470.56,9,992.78,24.92,Pune,West,Maharashtra
ORD100360,20-07-2022,Budweiser,Brandy,Cognac,Remy Martin VSOP,2334.65,1,298.7,-9.18,Mysuru,South,Karnataka
ORD100361,30-08-2020,Bira 91,Vodka,Classic Vodka,Smirnoff No.21,2117.59,8,1217.92,-13.81,Jalandhar,North,Punjab
ORD100362,31-01-2021,Kingfisher,Brandy,Cognac,Remy Martin VSOP,2457.26,2,658.55,24.69,Pune,West,Maharashtra
ORD100363,05-06-2021,Kingfisher,Beer,Strong Beer,Knock Out,1203.96,6,725.88,18.15,Jalandhar,North,Punjab
ORD100364,02-09-2024,Old Monk,Brandy,Cognac,Martell VS,1722.24,11,1481.72,24.44,Delhi,North,Delhi
ORD100365,27-11-2022,Bira 91,Whisky,Blended,Imperial Blue,1370.82,8,1897.12,6.64,Mangalore,South,Karnataka
ORD100366,17-06-2023,Royal Stag,Brandy,Regular Brandy,McDowell No.1 Brandy,917.35,10,824.23,0.89,Pune,West,Maharashtra
ORD100367,30-12-2024,Antiquity Blue,Vodka,Flavored Vodka,Smirnoff Green Apple,1002.89,3,340.43,13.29,Amritsar,North,Punjab
ORD100368,29-10-2021,Bira 91,Brandy,Regular Brandy,Old Admiral,1859.57,2,267.18,1.62,Madurai,South,Tamil Nadu
ORD100369,19-12-2023,Kingfisher,Whisky,Blended,Royal Challenge,1805.6,12,2422.14,3.79,Howrah,East,West Bengal
ORD100370,14-05-2020,Royal Stag,Brandy,Cognac,Martell VS,307.41,6,208.65,10.77,Jalandhar,North,Punjab
ORD100371,24-06-2022,Budweiser,Rum,White Rum,Malibu,1193.77,11,1486.65,-12.77,Amritsar,North,Punjab
ORD100372,03-12-2022,McDowell No.1,Beer,Mild Beer,Kingfisher Premium,1427.18,8,1442.31,5.68,Kolkata,East,West Bengal
ORD100373,04-10-2020,Royal Stag,Brandy,Regular Brandy,Mansion House,1973.88,2,527.76,-3.89,Chennai,South,Tamil Nadu
ORD100374,13-10-2024,Bira 91,Brandy,Cognac,Hennessy VS,614.57,5,381.49,-12.68,Nagpur,West,Maharashtra
ORD100375,11-11-2022,Old Monk,Beer,Mild Beer,Budweiser,437.67,4,136.86,4.53,Coimbatore,South,Tamil Nadu
ORD100376,28-11-2024,Blenders Pride,Rum,Dark Rum,Captain Morgan,301.8,7,328.19,-3.76,Kolkata,East,West Bengal
ORD100377,25-02-2024,Blenders Pride,Brandy,Regular Brandy,Mansion House,1023.39,1,154.89,8.34,Mangalore,South,Karnataka
ORD100378,22-07-2021,Kingfisher,Beer,Strong Beer,Kingfisher Strong,1914.8,3,534.97,2.63,Bengaluru,South,Karnataka
ORD100379,10-04-2025,Blenders Pride,Brandy,Regular Brandy,Old Admiral,191.5,6,64.99,-13.81,Pune,West,Maharashtra
ORD100380,15-07-2024,McDowell No.1,Vodka,Classic Vodka,Magic Moments,1123.02,2,287.32,-11.2,Nagpur,West,Maharashtra
ORD100381,11-01-2023,McDowell No.1,Whisky,Scotch,Glenfiddich 12,1711.33,1,200.02,18.46,Amritsar,North,Punjab
ORD100382,23-10-2024,McDowell No.1,Whisky,Scotch,Glenfiddich 12,1544.55,8,1745.42,-6.16,Coimbatore,South,Tamil Nadu
ORD100383,12-05-2023,Antiquity Blue,Brandy,Cognac,Hennessy VS,1744.72,5,549.71,24.57,Delhi,North,Delhi
ORD100384,11-12-2024,Antiquity Blue,Vodka,Flavored Vodka,Smirnoff Green Apple,1795.07,3,569.4,-14.33,Mysuru,South,Karnataka
ORD100385,16-09-2024,Kingfisher,Beer,Mild Beer,Budweiser,918.72,3,273.66,-5.38,Pune,West,Maharashtra
ORD100386,24-02-2022,Royal Stag,Brandy,Regular Brandy,Old Admiral,1522.81,1,196.75,-11.83,Delhi,North,Delhi
ORD100387,17-03-2021,Antiquity Blue,Beer,Strong Beer,Knock Out,772.03,12,1217.21,21.87,Pune,West,Maharashtra
ORD100388,29-09-2020,Blenders Pride,Rum,Dark Rum,Captain Morgan,863.16,4,239.59,2.58,Amritsar,North,Punjab
ORD100389,20-05-2022,Bira 91,Beer,Mild Beer,Budweiser,284.95,11,472.57,6.18,Coimbatore,South,Tamil Nadu
ORD100390,05-09-2020,Antiquity Blue,Rum,White Rum,Bacardi Carta Blanca,241.56,12,175.56,-6.69,Siliguri,East,West Bengal
ORD100391,19-12-2021,Kingfisher,Beer,Mild Beer,Budweiser,2200.19,12,3183.91,17.77,Delhi,North,Delhi
ORD100392,28-07-2021,Kingfisher,Brandy,Regular Brandy,Old Admiral,1258.31,8,1803.82,1.56,Chennai,South,Tamil Nadu
ORD100393,01-12-2022,Antiquity Blue,Vodka,Flavored Vodka,Smirnoff Green Apple,930.13,12,1169.23,9.87,Howrah,East,West Bengal
ORD100394,13-03-2022,Old Monk,Beer,Strong Beer,Kingfisher Strong,1925.82,12,2738.87,3.64,Ludhiana,North,Punjab
ORD100395,04-07-2021,McDowell No.1,Beer,Mild Beer,Bira 91 Blonde,591.51,9,530.78,2.18,Delhi,North,Delhi
ORD100396,23-01-2025,Budweiser,Rum,Dark Rum,McDowell’s Celebration,1234.89,8,707.68,8.86,Delhi,North,Delhi
